id,personaadi,senaryo1,senaryo10,senaryo11,senaryo12,senaryo13,senaryo14,senaryo15,senaryo16,senaryo2,senaryo3,senaryo4,senaryo5,senaryo6,senaryo7,senaryo8,senaryo9
2137.0,Doktor,E,E,A,A,D,C,B,E,D,B,E,C,A,B,A,C
2138.0,Doktor,A,E,A,E,B,C,C,C,C,E,E,A,A,A,A,E
2139.0,Bilgisayar Mühendisi,E,E,A,B,D,C,B,D,D,A,E,C,A,B,A,C
2140.0,Bilgisayar Mühendisi,A,E,A,B,A,C,A,D,A,D,E,E,A,A,A,D
2141.0,Bilgisayar Mühendisi,E,C,A,C,A,D,C,D,B,B,D,C,C,B,D,C
2142.0,Bilgisayar Mühendisi,A,C,A,C,A,D,C,A,B,B,E,A,A,B,D,B
2143.0,Bilgisayar Mühendisi,E,B,C,B,D,C,B,D,D,B,B,C,C,B,A,C
2144.0,Bilgisayar Mühendisi,E,E,A,B,D,C,A,D,D,B,E,C,A,B,A,C
2145.0,Bilgisayar Mühendisi,A,E,A,E,A,C,C,C,C,D,E,A,A,A,A,E
2146.0,Bilgisayar Mühendisi,E,E,B,C,A,C,C,D,B,A,B,C,C,B,D,C
2147.0,Bilgisayar Mühendisi,A,E,A,B,A,C,B,D,A,A,E,A,A,B,A,D
2148.0,Bilgisayar Mühendisi,A,E,A,E,A,C,C,C,C,A,E,A,A,A,A,E
2149.0,Bilgisayar Mühendisi,E,E,A,C,C,C,B,E,B,A,E,C,A,B,A,C
2150.0,Bilgisayar Mühendisi,A,B,D,E,A,C,C,C,C,D,B,E,C,C,A,E
2151.0,Bilgisayar Mühendisi,A,E,A,B,A,C,B,D,A,A,E,A,A,B,A,D
2152.0,Bilgisayar Mühendisi,A,E,A,E,A,C,C,C,C,D,E,A,A,A,A,D
2153.0,Bilgisayar Mühendisi,A,E,C,C,A,C,B,D,B,B,B,A,C,B,A,D
2154.0,Doktor,A,E,A,E,A,C,C,C,C,D,E,A,A,A,A,E
2155.0,Doktor,A,E,A,E,A,C,C,C,C,D,E,A,A,A,A,E
2156.0,Doktor,A,E,A,B,A,C,B,D,A,D,E,A,A,A,A,E
2157.0,Doktor,A,E,A,C,A,C,C,C,B,B,E,A,A,B,D,C
2158.0,Doktor,A,E,C,C,A,C,A,D,B,A,B,E,B,B,A,C
2159.0,Doktor,A,E,A,C,A,C,C,C,B,B,E,A,A,B,D,D
2160.0,Doktor,A,E,A,B,A,C,B,D,A,A,E,A,A,A,A,E
2161.0,Doktor,E,E,A,B,D,C,B,D,D,B,E,C,A,B,A,C
2162.0,Doktor,A,E,A,B,A,C,B,D,A,D,E,A,A,A,A,E
2163.0,Doktor,A,E,A,C,A,C,A,D,B,A,E,E,A,B,A,C
2164.0,Doktor,E,E,A,E,D,C,C,D,D,B,E,C,A,B,A,C
2165.0,Doktor,A,C,A,E,A,D,C,A,C,C,D,A,C,A,E,B
2166.0,Doktor,A,B,C,B,A,C,B,D,B,D,B,A,C,A,A,E
2167.0,Doktor,E,E,B,C,A,C,B,D,B,B,B,C,C,B,A,C
2168.0,Doktor,A,E,A,B,A,C,B,D,A,A,E,A,A,B,A,D
2169.0,Bilgisayar Mühendisi,A,C,A,C,A,D,C,A,B,B,D,A,C,B,D,D
2170.0,Bilgisayar Mühendisi,A,B,D,E,A,C,C,C,C,D,B,A,C,B,A,D
2171.0,Bilgisayar Mühendisi,E,B,D,E,D,C,C,D,D,B,B,C,C,B,A,C
2172.0,Bilgisayar Mühendisi,A,E,A,E,A,C,C,C,C,A,E,A,A,A,A,E
2173.0,Bilgisayar Mühendisi,E,E,A,C,A,C,B,D,B,B,E,C,A,B,A,C
2174.0,Doktor,E,C,A,C,A,D,C,D,B,B,E,C,A,B,D,C
2175.0,Doktor,A,E,A,C,A,C,B,D,B,B,E,A,A,B,A,C
2176.0,Doktor,A,E,A,B,A,C,B,D,A,D,E,A,A,A,A,E
2177.0,Doktor,A,E,A,C,A,C,B,D,B,B,E,A,A,B,A,C
2178.0,Doktor,A,E,A,E,A,C,C,C,C,A,E,E,A,A,A,E
2179.0,Bilgisayar Mühendisi,E,E,A,E,A,C,C,D,B,A,E,C,A,B,A,C
2180.0,Bilgisayar Mühendisi,A,B,C,B,A,C,B,D,B,D,B,A,C,A,A,E
2181.0,Bilgisayar Mühendisi,E,E,A,B,D,C,B,D,D,A,E,C,A,B,A,C
2182.0,Bilgisayar Mühendisi,E,B,A,E,D,C,C,D,D,B,B,C,C,B,A,C
2183.0,Bilgisayar Mühendisi,E,C,A,E,D,D,C,D,D,B,D,C,C,B,E,C
2184.0,Doktor,A,E,A,B,A,C,B,D,A,D,E,A,A,B,A,D
2185.0,Doktor,A,E,A,E,A,C,C,C,C,D,E,A,A,A,A,E
2186.0,Doktor,B,B,C,B,A,C,B,D,B,E,B,A,C,A,A,E
2187.0,Doktor,B,B,D,E,B,C,C,C,C,A,B,A,C,A,A,E
2188.0,Doktor,A,E,A,B,A,C,B,D,A,A,E,A,A,A,A,E
2189.0,Bilgisayar Mühendisi,A,B,C,B,A,D,B,A,B,B,B,D,C,B,A,D
2190.0,Bilgisayar Mühendisi,A,C,A,E,C,C,B,E,D,C,D,C,C,A,D,C
2191.0,Bilgisayar Mühendisi,E,C,B,C,A,D,B,D,D,E,D,C,B,A,A,C
2192.0,Bilgisayar Mühendisi,A,C,A,B,B,C,B,C,D,B,D,A,A,A,E,B
2193.0,Bilgisayar Mühendisi,E,B,B,C,C,B,B,C,D,A,A,B,B,B,D,D
2194.0,Bilgisayar Mühendisi,E,E,D,D,A,D,C,D,B,E,E,C,B,B,A,D
2195.0,Bilgisayar Mühendisi,A,B,B,E,E,E,B,E,D,C,A,A,C,B,D,C
2196.0,Bilgisayar Mühendisi,A,B,C,C,C,D,C,C,D,B,B,C,C,B,A,C
2197.0,Bilgisayar Mühendisi,A,B,D,B,E,D,B,A,B,B,D,D,C,A,A,C
2198.0,Bilgisayar Mühendisi,E,C,D,D,A,D,C,D,D,B,E,C,B,B,A,C
2199.0,Bilgisayar Mühendisi,E,B,A,A,B,B,C,B,D,E,C,B,C,B,D,D
2200.0,Bilgisayar Mühendisi,A,B,A,B,C,C,B,C,D,A,A,A,C,A,A,D
2201.0,Bilgisayar Mühendisi,E,B,C,C,C,D,B,A,B,A,A,D,B,B,D,C
2202.0,Bilgisayar Mühendisi,A,C,A,E,E,C,B,A,D,E,D,C,A,A,A,B
2203.0,Bilgisayar Mühendisi,E,C,D,B,A,D,B,A,D,B,D,C,A,C,E,D
2204.0,Bilgisayar Mühendisi,A,B,C,C,C,D,B,C,B,A,A,D,B,B,D,C
2205.0,Bilgisayar Mühendisi,A,B,B,B,C,D,B,C,D,A,A,D,C,B,D,C
2206.0,Bilgisayar Mühendisi,A,B,A,C,B,E,C,B,D,A,A,B,C,B,D,C
2207.0,Bilgisayar Mühendisi,E,C,A,B,A,D,B,A,C,C,D,A,A,A,E,B
2208.0,Bilgisayar Mühendisi,A,C,D,B,A,D,B,A,B,A,B,A,C,C,A,C
2209.0,Bilgisayar Mühendisi,E,C,D,D,A,D,C,D,B,E,E,C,B,B,A,D
2210.0,Bilgisayar Mühendisi,A,E,B,C,E,C,B,D,D,C,D,C,C,A,D,D
2211.0,Bilgisayar Mühendisi,A,C,B,B,D,D,B,A,D,B,D,A,C,A,A,B
2212.0,Bilgisayar Mühendisi,E,D,A,D,E,D,C,A,B,E,E,C,B,B,A,A
2213.0,Bilgisayar Mühendisi,E,C,D,D,B,B,C,D,D,E,E,B,B,C,A,C
2214.0,Doktor,A,B,C,A,B,C,B,B,D,A,A,D,A,B,D,C
2215.0,Doktor,A,B,B,C,A,C,B,B,A,E,B,D,B,A,D,C
2216.0,Doktor,E,E,D,D,E,D,B,A,A,E,E,C,A,A,A,D
2217.0,Doktor,A,C,B,B,C,D,B,C,D,A,D,A,A,C,E,C
2218.0,Doktor,A,B,C,C,A,D,B,C,D,B,B,D,C,B,D,C
2219.0,Doktor,A,C,B,B,C,D,B,C,D,A,D,D,C,A,E,B
2220.0,Doktor,B,B,C,A,A,C,B,B,D,E,A,D,C,B,D,B
2221.0,Doktor,A,B,C,C,C,D,B,C,D,B,A,D,C,C,B,C
2222.0,Doktor,E,C,B,D,A,D,B,D,D,B,E,C,C,C,A,C
2223.0,Doktor,A,C,A,E,A,D,B,A,D,C,D,A,A,A,E,B
2224.0,Doktor,A,E,D,B,E,D,B,A,A,B,B,C,A,C,A,D
2225.0,Doktor,A,C,C,C,B,D,B,C,D,B,D,C,A,C,A,C
2226.0,Doktor,A,B,B,E,C,C,B,C,D,A,A,A,C,A,B,B
2227.0,Doktor,A,B,C,A,B,B,B,B,B,A,A,B,C,B,D,C
2228.0,Doktor,A,C,B,B,A,D,B,A,D,A,D,A,A,C,E,B
2229.0,Doktor,E,E,B,D,A,D,C,B,B,E,B,D,B,B,A,D
2230.0,Doktor,A,C,A,E,A,C,B,C,D,C,D,A,A,A,E,B
2231.0,Doktor,E,E,B,B,A,D,B,A,C,D,D,A,A,A,E,B
2232.0,Doktor,A,E,B,B,C,C,B,C,D,A,A,A,C,A,E,B
2233.0,Doktor,A,C,D,B,A,D,B,A,D,D,E,C,A,C,E,B
2234.0,Doktor,E,B,A,A,B,C,B,B,D,C,B,B,C,B,A,C
2235.0,Doktor,A,B,C,C,C,D,B,C,B,B,A,D,C,B,B,C
2236.0,Doktor,E,C,E,B,A,D,A,B,C,B,D,C,A,C,E,B
2237.0,Doktor,A,C,A,E,C,C,B,C,D,C,D,C,A,A,E,B
2238.0,Doktor,B,D,A,A,A,C,B,B,B,E,B,D,A,B,D,B
2239.0,Bilgisayar Mühendisi,E,B,B,C,C,D,B,C,D,A,A,B,B,B,D,C
2240.0,Bilgisayar Mühendisi,E,E,D,D,A,D,C,A,B,E,E,C,B,C,A,D
2241.0,Bilgisayar Mühendisi,A,C,A,E,E,C,B,E,D,C,D,B,C,A,D,B
2242.0,Bilgisayar Mühendisi,E,C,A,B,A,D,B,A,C,C,D,A,A,A,E,B
2243.0,Bilgisayar Mühendisi,A,B,B,E,C,C,B,E,D,C,A,A,C,A,D,C
2244.0,Bilgisayar Mühendisi,E,E,D,D,A,D,C,D,B,B,E,C,B,B,A,C
2245.0,Bilgisayar Mühendisi,A,C,D,B,A,D,B,A,C,C,D,A,A,A,E,B
2246.0,Bilgisayar Mühendisi,E,B,C,C,B,C,B,C,D,A,A,D,C,A,A,C
2247.0,Bilgisayar Mühendisi,A,B,C,C,E,E,B,C,D,A,A,A,C,B,D,C
2248.0,Bilgisayar Mühendisi,A,B,A,A,C,C,B,B,D,A,A,B,C,B,D,D
2249.0,Bilgisayar Mühendisi,A,B,A,B,C,C,B,C,D,A,A,A,C,A,A,C
2250.0,Bilgisayar Mühendisi,A,B,C,C,A,D,C,B,D,E,B,C,B,B,D,C
2251.0,Bilgisayar Mühendisi,A,B,A,C,B,C,B,B,D,A,A,D,C,B,D,C
2252.0,Bilgisayar Mühendisi,E,C,B,D,A,D,B,A,C,D,D,A,A,A,A,D
2253.0,Bilgisayar Mühendisi,A,B,C,D,B,D,C,D,D,B,A,D,B,B,D,C
2254.0,Doktor,A,C,B,B,A,D,A,A,C,D,D,A,A,C,E,B
2255.0,Doktor,B,C,A,A,A,C,A,B,D,E,B,D,A,A,D,B
2256.0,Doktor,A,B,C,C,A,D,B,B,A,A,B,D,C,B,D,C
2257.0,Doktor,A,C,B,C,A,D,B,B,B,B,B,D,C,A,A,B
2258.0,Doktor,A,B,B,C,C,D,B,C,D,A,A,D,C,B,D,C
2259.0,Doktor,A,C,A,B,B,C,A,B,D,D,D,C,A,C,E,B
2260.0,Doktor,B,B,B,A,A,C,B,B,D,E,B,D,B,B,D,C
2261.0,Doktor,A,C,B,B,C,D,B,C,D,C,D,A,C,A,A,B
2262.0,Doktor,E,C,B,B,B,D,B,D,D,B,E,C,C,C,A,C
2263.0,Doktor,E,E,D,D,E,D,B,A,A,E,E,C,A,A,A,D
2264.0,Doktor,A,C,D,C,A,D,B,C,D,B,B,D,C,C,A,C
2265.0,Doktor,B,B,A,A,A,C,B,B,D,E,A,D,A,B,D,B
2266.0,Doktor,A,B,B,E,C,D,B,C,D,B,A,B,C,A,B,C
2267.0,Doktor,A,B,A,E,E,C,B,C,D,B,D,A,C,A,A,C
2268.0,Doktor,A,C,D,B,A,D,A,B,D,D,D,C,A,C,E,B
2269.0,Bilgisayar Mühendisi,A,B,A,C,A,C,B,C,D,A,D,A,C,A,A,B
2270.0,Bilgisayar Mühendisi,E,B,C,D,B,D,C,D,B,E,E,D,B,B,D,C
2271.0,Bilgisayar Mühendisi,A,B,B,E,C,D,B,C,D,A,A,D,C,A,A,C
2272.0,Bilgisayar Mühendisi,A,B,A,A,B,C,B,B,B,A,A,B,C,B,D,D
2273.0,Bilgisayar Mühendisi,E,E,D,D,A,D,C,A,B,E,E,C,B,B,A,D
2274.0,Doktor,B,C,B,A,A,C,B,B,D,E,B,D,A,B,A,B
2275.0,Doktor,A,B,C,A,C,D,B,C,A,A,A,D,C,B,D,C
2276.0,Doktor,B,D,A,A,A,C,B,B,B,E,B,D,A,B,D,B
2277.0,Doktor,E,E,D,B,E,D,B,A,D,D,E,A,A,A,E,C
2278.0,Doktor,E,C,D,B,A,D,A,B,C,C,D,C,A,C,E,B
2279.0,Bilgisayar Mühendisi,E,B,B,C,E,D,C,A,D,E,B,A,B,B,D,A
2280.0,Bilgisayar Mühendisi,A,B,D,B,E,D,B,A,B,B,A,D,C,A,A,C
2281.0,Bilgisayar Mühendisi,A,B,B,C,C,C,B,C,D,A,A,A,C,B,D,C
2282.0,Bilgisayar Mühendisi,A,C,A,B,A,D,B,A,D,C,D,C,A,A,E,B
2283.0,Bilgisayar Mühendisi,A,B,B,E,E,C,B,E,D,A,A,A,C,A,A,C
2284.0,Doktor,A,C,A,B,A,D,A,B,C,C,D,C,A,C,E,B
2285.0,Doktor,A,C,B,B,B,D,B,C,D,B,D,C,C,C,A,B
2286.0,Doktor,A,B,B,A,A,C,B,B,D,E,A,B,B,B,D,C
2287.0,Doktor,B,C,A,A,A,C,B,B,D,A,D,D,A,A,D,B
2288.0,Doktor,A,B,B,C,C,D,B,C,D,B,A,D,C,B,D,C
2289.0,Bilgisayar Mühendisi,A,C,E,D,A,D,B,A,B,B,B,C,A,B,A,C
2290.0,Bilgisayar Mühendisi,E,C,A,E,A,C,B,D,D,E,E,C,A,A,D,B
2291.0,Bilgisayar Mühendisi,A,C,B,C,A,D,B,A,D,B,B,C,B,B,A,C
2292.0,Bilgisayar Mühendisi,A,C,A,E,A,C,B,D,D,C,D,A,A,A,A,B
2293.0,Bilgisayar Mühendisi,E,B,C,B,C,D,B,C,D,A,A,C,B,B,D,C
2294.0,Bilgisayar Mühendisi,E,C,C,D,E,D,C,D,B,E,E,C,B,B,A,D
2295.0,Bilgisayar Mühendisi,E,B,B,E,C,D,B,A,D,C,A,A,C,A,D,C
2296.0,Bilgisayar Mühendisi,A,B,C,C,A,D,B,C,D,B,A,C,C,B,A,C
2297.0,Bilgisayar Mühendisi,A,E,D,C,A,D,B,A,D,B,D,C,A,A,A,C
2298.0,Bilgisayar Mühendisi,E,C,D,D,A,D,C,D,D,B,E,C,C,C,A,C
2299.0,Bilgisayar Mühendisi,E,C,A,D,B,D,C,D,D,E,C,C,B,B,D,D
2300.0,Bilgisayar Mühendisi,A,B,A,B,C,D,B,C,D,A,A,C,B,B,D,C
2301.0,Bilgisayar Mühendisi,A,B,E,B,A,D,B,A,B,B,A,C,B,B,C,C
2302.0,Bilgisayar Mühendisi,A,C,A,E,A,C,B,A,D,B,D,C,A,A,A,B
2303.0,Bilgisayar Mühendisi,E,C,D,D,A,D,B,A,D,B,E,C,A,C,A,D
2304.0,Bilgisayar Mühendisi,A,B,C,B,C,D,B,C,B,A,A,B,B,B,D,C
2305.0,Bilgisayar Mühendisi,A,B,B,B,C,C,B,C,D,A,A,A,C,A,D,C
2306.0,Bilgisayar Mühendisi,E,B,A,C,B,D,C,D,D,E,C,C,B,A,D,C
2307.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,A,C,B,D,A,A,A,A,B
2308.0,Bilgisayar Mühendisi,A,C,E,B,A,D,B,A,B,B,D,C,A,C,A,C
2309.0,Bilgisayar Mühendisi,E,C,C,D,A,D,C,D,B,E,E,C,B,B,A,D
2310.0,Bilgisayar Mühendisi,A,C,B,C,E,C,B,A,D,E,B,C,B,A,D,D
2311.0,Bilgisayar Mühendisi,A,C,B,E,A,D,B,A,D,B,D,A,C,A,A,C
2312.0,Bilgisayar Mühendisi,E,E,A,D,E,D,C,D,D,E,E,C,B,B,A,C
2313.0,Bilgisayar Mühendisi,E,C,D,D,C,D,C,D,D,E,E,B,C,C,D,C
2314.0,Doktor,B,B,C,C,C,C,B,C,D,E,A,D,C,B,D,C
2315.0,Doktor,B,B,D,C,A,D,B,B,A,E,B,D,B,B,A,C
2316.0,Doktor,B,C,B,C,A,D,B,B,D,E,E,C,A,A,A,D
2317.0,Doktor,A,C,B,A,C,D,B,A,D,A,D,A,C,C,A,B
2318.0,Doktor,B,C,D,B,A,D,B,C,D,B,B,D,C,B,A,C
2319.0,Doktor,A,C,B,A,C,D,B,B,D,A,D,D,A,C,A,B
2320.0,Doktor,C,B,A,B,C,C,B,C,D,E,B,D,A,B,D,B
2321.0,Doktor,A,B,C,B,C,D,C,C,D,B,A,C,C,C,B,C
2322.0,Doktor,A,C,D,D,C,D,C,D,D,B,E,C,C,C,A,C
2323.0,Doktor,A,E,B,E,A,D,B,A,D,A,D,A,A,A,B,B
2324.0,Doktor,A,C,D,A,A,D,B,B,A,B,E,D,A,C,A,D
2325.0,Doktor,A,C,C,B,C,D,B,C,D,B,B,C,C,C,B,C
2326.0,Doktor,A,C,B,E,C,C,B,C,D,C,D,A,C,A,B,B
2327.0,Doktor,A,B,C,B,C,D,C,C,B,A,A,C,C,D,B,C
2328.0,Doktor,A,C,B,A,A,D,B,B,D,A,D,A,A,C,A,B
2329.0,Doktor,B,C,D,C,A,D,B,B,B,E,E,D,B,B,A,C
2330.0,Doktor,A,C,A,E,A,C,B,E,D,C,D,A,A,A,B,B
2331.0,Doktor,A,E,B,A,A,D,B,B,D,A,E,D,A,A,A,C
2332.0,Doktor,A,B,B,B,C,D,B,A,D,A,D,A,C,A,B,B
2333.0,Doktor,B,C,D,C,A,D,B,B,D,A,E,C,A,C,A,D
2334.0,Doktor,A,B,D,B,A,D,B,C,D,C,B,C,C,B,B,C
2335.0,Doktor,A,B,E,B,C,D,B,C,B,B,A,B,C,B,B,C
2336.0,Doktor,A,C,E,A,A,D,A,B,D,B,E,C,A,C,A,D
2337.0,Doktor,E,C,A,E,A,C,B,D,D,C,D,C,A,A,D,B
2338.0,Doktor,B,B,E,B,E,C,B,B,B,E,B,D,A,B,D,C
2339.0,Bilgisayar Mühendisi,E,B,B,C,C,D,B,C,D,A,A,C,B,B,D,C
2340.0,Bilgisayar Mühendisi,E,C,D,D,A,D,C,A,B,B,E,C,B,C,A,D
2341.0,Bilgisayar Mühendisi,E,C,A,E,A,C,B,E,D,C,D,A,A,A,D,B
2342.0,Bilgisayar Mühendisi,A,C,A,C,A,D,B,A,C,B,D,C,A,A,A,B
2343.0,Bilgisayar Mühendisi,E,B,B,E,C,C,B,C,D,C,A,A,C,A,D,B
2344.0,Bilgisayar Mühendisi,A,E,D,D,A,D,C,A,D,B,E,C,C,C,A,C
2345.0,Bilgisayar Mühendisi,A,C,D,C,A,D,C,B,C,B,D,C,A,C,A,B
2346.0,Bilgisayar Mühendisi,A,B,C,B,A,D,B,C,D,A,B,C,B,A,C,C
2347.0,Bilgisayar Mühendisi,A,B,C,C,C,D,B,A,B,A,A,C,C,B,C,C
2348.0,Bilgisayar Mühendisi,A,B,B,B,C,C,B,C,D,A,A,B,C,B,D,C
2349.0,Bilgisayar Mühendisi,A,B,A,B,C,D,B,C,D,A,A,A,C,A,B,C
2350.0,Bilgisayar Mühendisi,E,B,C,D,E,C,B,D,D,E,B,C,B,B,D,C
2351.0,Bilgisayar Mühendisi,A,B,C,C,B,C,B,C,D,A,A,D,B,B,D,C
2352.0,Bilgisayar Mühendisi,E,C,D,D,A,D,B,A,D,B,E,A,A,A,A,D
2353.0,Bilgisayar Mühendisi,E,B,C,D,C,D,C,D,D,E,E,B,B,B,D,C
2354.0,Doktor,A,C,E,A,A,D,A,B,D,A,E,A,A,C,A,D
2355.0,Doktor,B,C,B,C,A,C,B,B,D,C,B,A,A,C,D,B
2356.0,Doktor,B,B,C,C,A,D,B,C,A,B,B,D,C,B,A,D
2357.0,Doktor,B,C,D,B,A,D,B,B,A,B,B,D,C,B,A,D
2358.0,Doktor,A,B,B,C,C,C,B,C,D,A,A,D,C,A,D,C
2359.0,Doktor,A,C,A,A,A,D,B,B,D,A,E,C,A,C,A,B
2360.0,Doktor,B,B,B,C,E,C,B,C,D,E,B,D,A,B,D,C
2361.0,Doktor,A,B,D,B,A,D,B,B,D,A,B,D,C,C,A,C
2362.0,Doktor,A,C,D,A,C,D,B,D,D,B,E,C,C,C,B,C
2363.0,Doktor,B,E,D,D,A,D,C,A,A,E,E,C,B,A,A,D
2364.0,Doktor,A,C,D,B,A,D,B,C,D,B,E,D,C,C,A,C
2365.0,Doktor,C,C,A,C,C,C,B,C,D,E,A,D,A,B,D,B
2366.0,Doktor,A,B,D,D,C,D,C,D,D,B,A,B,C,C,B,C
2367.0,Doktor,A,C,B,E,A,D,B,A,D,B,D,C,C,A,B,C
2368.0,Doktor,A,C,B,A,A,D,A,B,D,A,E,A,A,C,A,B
2369.0,Bilgisayar Mühendisi,E,B,B,C,C,C,B,C,D,A,D,C,C,A,D,B
2370.0,Bilgisayar Mühendisi,E,B,C,D,E,D,C,D,B,E,E,C,B,B,D,D
2371.0,Bilgisayar Mühendisi,A,B,B,E,C,C,B,C,D,A,A,A,C,A,D,C
2372.0,Bilgisayar Mühendisi,A,B,D,B,C,D,B,C,B,A,A,B,B,B,C,C
2373.0,Bilgisayar Mühendisi,E,C,D,D,A,D,C,A,D,B,E,C,B,C,A,D
2374.0,Doktor,C,B,E,B,A,C,B,B,D,A,B,D,A,B,A,B
2375.0,Doktor,A,B,C,B,C,D,B,C,A,A,A,D,C,B,C,C
2376.0,Doktor,C,B,E,B,E,C,A,B,B,E,B,D,A,B,D,C
2377.0,Doktor,A,E,B,A,A,D,B,A,D,A,E,A,A,A,A,D
2378.0,Doktor,E,C,B,A,A,D,A,B,D,B,D,C,A,C,A,D
2379.0,Bilgisayar Mühendisi,A,B,B,C,E,C,B,A,D,E,B,C,B,B,D,C
2380.0,Bilgisayar Mühendisi,E,E,D,C,E,D,C,A,D,B,A,C,C,A,A,C
2381.0,Bilgisayar Mühendisi,A,B,B,B,C,C,B,C,D,A,A,B,C,B,D,C
2382.0,Bilgisayar Mühendisi,E,C,A,E,A,D,C,D,C,C,D,A,A,C,A,B
2383.0,Bilgisayar Mühendisi,A,E,B,E,A,D,B,A,D,B,D,A,C,A,A,C
2384.0,Doktor,A,C,B,A,A,D,A,B,D,A,E,C,A,C,A,D
2385.0,Doktor,A,C,D,A,C,D,B,D,D,B,D,C,C,C,A,B
2386.0,Doktor,C,B,B,D,C,C,B,C,D,E,A,B,A,B,D,C
2387.0,Doktor,A,C,B,C,A,C,B,B,D,C,B,A,A,C,D,B
2388.0,Doktor,A,B,B,B,C,D,B,C,B,B,B,D,C,B,D,C
2389.0,Bilgisayar Mühendisi,A,A,C,A,A,C,D,C,B,B,B,C,A,D,A,A
2390.0,Bilgisayar Mühendisi,A,A,A,D,C,E,A,A,D,C,C,A,D,B,A,E
2391.0,Bilgisayar Mühendisi,A,E,C,B,D,D,D,C,D,B,D,C,B,C,A,A
2392.0,Bilgisayar Mühendisi,A,A,C,A,A,E,A,A,D,D,D,A,D,B,A,A
2393.0,Bilgisayar Mühendisi,A,C,C,A,C,E,A,A,B,A,B,A,B,C,B,A
2394.0,Bilgisayar Mühendisi,E,E,D,C,D,B,D,C,B,B,E,C,B,D,A,A
2395.0,Bilgisayar Mühendisi,A,C,C,C,C,E,A,A,D,A,B,A,D,C,B,E
2396.0,Bilgisayar Mühendisi,A,C,D,A,C,E,D,C,D,B,B,A,D,C,C,C
2397.0,Bilgisayar Mühendisi,A,A,C,C,D,D,D,C,D,B,B,C,C,D,C,D
2398.0,Bilgisayar Mühendisi,E,C,D,D,D,C,D,C,B,B,B,A,B,C,C,C
2399.0,Bilgisayar Mühendisi,E,C,A,D,B,E,B,A,B,E,A,C,A,B,A,E
2400.0,Bilgisayar Mühendisi,A,A,A,C,A,E,A,B,D,C,B,A,B,C,B,E
2401.0,Bilgisayar Mühendisi,A,C,C,A,C,D,C,C,B,B,B,A,B,D,A,C
2402.0,Bilgisayar Mühendisi,A,E,D,C,D,A,D,C,D,D,D,A,D,C,C,A
2403.0,Bilgisayar Mühendisi,E,E,D,B,D,A,D,D,B,B,D,C,D,D,C,C
2404.0,Bilgisayar Mühendisi,A,C,C,A,A,D,A,C,B,A,B,A,B,D,B,E
2405.0,Bilgisayar Mühendisi,A,A,C,A,A,E,A,A,D,A,B,A,B,C,B,A
2406.0,Bilgisayar Mühendisi,A,A,A,A,B,E,B,C,B,E,A,A,A,C,B,E
2407.0,Bilgisayar Mühendisi,A,A,D,D,D,A,D,A,D,D,D,D,D,B,C,A
2408.0,Bilgisayar Mühendisi,A,E,D,A,D,D,D,C,B,B,D,C,D,D,C,C
2409.0,Bilgisayar Mühendisi,E,E,D,C,D,B,D,C,B,B,E,C,B,D,A,C
2410.0,Bilgisayar Mühendisi,A,C,D,C,D,C,D,C,D,B,D,C,B,D,C,D
2411.0,Bilgisayar Mühendisi,A,A,C,C,D,A,C,C,D,B,B,C,D,C,C,D
2412.0,Bilgisayar Mühendisi,E,E,D,D,D,D,D,C,D,B,B,C,B,D,A,D
2413.0,Bilgisayar Mühendisi,E,C,A,C,A,C,A,C,B,E,B,A,B,C,A,A
2414.0,Doktor,A,C,A,B,B,C,A,D,A,A,A,A,A,A,A,A
2415.0,Doktor,A,A,A,B,B,A,A,D,A,B,A,B,B,B,A,A
2416.0,Doktor,A,E,B,B,E,D,A,D,A,B,E,B,D,B,C,D
2417.0,Doktor,A,A,C,B,D,A,C,D,D,B,B,C,D,B,C,C
2418.0,Doktor,A,C,B,B,D,A,A,D,D,B,B,A,B,B,B,A
2419.0,Doktor,A,A,C,B,D,A,A,D,D,A,B,A,D,B,C,A
2420.0,Doktor,A,A,A,A,A,C,A,A,B,A,B,A,A,A,A,A
2421.0,Doktor,A,A,B,C,D,D,C,D,D,C,B,C,C,B,C,C
2422.0,Doktor,E,A,C,C,D,D,A,C,D,C,B,A,D,B,C,A
2423.0,Doktor,A,A,C,B,B,E,A,A,D,D,D,A,D,B,A,D
2424.0,Doktor,A,E,D,B,E,D,A,D,A,B,E,C,D,D,C,D
2425.0,Doktor,A,C,B,B,D,A,A,D,D,B,B,A,B,B,A,C
2426.0,Doktor,A,A,C,B,A,E,A,A,D,C,B,A,D,C,B,D
2427.0,Doktor,A,A,B,C,B,C,B,A,B,A,B,C,C,B,A,B
2428.0,Doktor,A,A,C,B,D,A,B,D,D,D,B,B,D,B,C,D
2429.0,Doktor,A,A,B,B,B,A,A,D,A,B,A,B,B,B,A,A
2430.0,Doktor,A,A,A,B,A,E,A,A,D,D,D,A,D,B,A,A
2431.0,Doktor,A,A,D,B,B,A,B,D,D,D,D,B,D,D,C,D
2432.0,Doktor,A,A,C,B,A,E,A,A,D,A,A,C,D,B,B,D
2433.0,Doktor,A,C,B,B,D,A,A,D,D,B,B,A,D,B,A,A
2434.0,Doktor,A,A,A,B,D,E,A,A,B,C,B,A,C,C,A,C
